address,nearest_pri_sch,nearest_pri_sch_dist
353 CHOA CHU KANG CENTRAL,SOUTH VIEW PRIMARY SCHOOL,0.42535689200709154
453 CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,0.1862180164988353
689A CHOA CHU KANG DRIVE,UNITY PRIMARY SCHOOL,0.3923782472730624
692A CHOA CHU KANG CRESCENT,YEW TEE PRIMARY SCHOOL,0.382052251946073
689B CHOA CHU KANG DRIVE,UNITY PRIMARY SCHOOL,0.33531402636208063
760 CHOA CHU KANG NORTH 5,KRANJI PRIMARY SCHOOL,0.12896928544872568
544 CHOA CHU KANG STREET 52,DE LA SALLE SCHOOL,0.1271605644948306
690A CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.5275134574085056
474 CHOA CHU KANG AVENUE 3,CONCORD PRIMARY SCHOOL,0.2844502131546765
248 CHOA CHU KANG AVENUE 2,SOUTH VIEW PRIMARY SCHOOL,0.301121137197185
626 CHOA CHU KANG STREET 62,KRANJI PRIMARY SCHOOL,0.4880261064802178
789 CHOA CHU KANG NORTH 6,YEW TEE PRIMARY SCHOOL,0.23787694854338975
671 CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.13818475902432292
296B CHOA CHU KANG AVENUE 2,CHUA CHU KANG PRIMARY SCHOOL,0.10700864121494075
604 CHOA CHU KANG STREET 62,DE LA SALLE SCHOOL,0.4169804868032926
663 CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.45254232204437844
101 TECK WHYE LANE,TECK WHYE PRIMARY SCHOOL,0.664036258459725
715 CLEMENTI WEST STREET 2,QIFA PRIMARY SCHOOL,1.2650181935595068
702 WEST COAST ROAD,QIFA PRIMARY SCHOOL,0.8297967500548555
607 CLEMENTI WEST STREET 1,CLEMENTI PRIMARY SCHOOL,1.306946562565787
374 CLEMENTI AVENUE 4,PEI TONG PRIMARY SCHOOL,0.27679171414177234
346 CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,0.29381160222505476
109 CLEMENTI STREET 11,PEI TONG PRIMARY SCHOOL,0.6762672751527231
339 CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,0.38174897641969074
351 CLEMENTI AVENUE 2,PEI TONG PRIMARY SCHOOL,0.40779262112977444
334 CLEMENTI AVENUE 2,PEI TONG PRIMARY SCHOOL,0.19755382703873153
305 CLEMENTI AVENUE 4,PEI TONG PRIMARY SCHOOL,0.6173623415890734
364 CLEMENTI AVENUE 2,PEI TONG PRIMARY SCHOOL,0.493091236779234
371 CLEMENTI AVENUE 4,PEI TONG PRIMARY SCHOOL,0.44075284649938395
449 CLEMENTI AVENUE 3,CLEMENTI PRIMARY SCHOOL,0.24493389213400543
418 CLEMENTI AVENUE 1,PEI TONG PRIMARY SCHOOL,0.77227012145032
622A PUNGGOL CENTRAL,HORIZON PRIMARY SCHOOL,0.265792082224196
730 CLEMENTI WEST STREET 2,CLEMENTI PRIMARY SCHOOL,1.1373741318477433
716 CLEMENTI WEST STREET 2,QIFA PRIMARY SCHOOL,1.3833439813274944
709 CLEMENTI WEST STREET 2,QIFA PRIMARY SCHOOL,1.0620072298108079
611 CLEMENTI WEST STREET 1,CLEMENTI PRIMARY SCHOOL,1.4409625741691456
348 CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,0.3851542164959203
411 COMMONWEALTH AVENUE WEST,PEI TONG PRIMARY SCHOOL,0.68245596278185
324 CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,0.22887435511915788
307 CLEMENTI AVENUE 4,PEI TONG PRIMARY SCHOOL,0.5266035988847018
461 CLEMENTI AVENUE 3,CLEMENTI PRIMARY SCHOOL,0.568704630398027
723 CLEMENTI WEST STREET 2,CLEMENTI PRIMARY SCHOOL,1.3230216060734679
724 CLEMENTI WEST STREET 2,CLEMENTI PRIMARY SCHOOL,1.2667961368034104
46 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.42857001403952
43 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.3696754412257805
30 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.6443071618770698
21 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.7299989415426519
22 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.7310099599110692
47 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.398664255797295
67 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.6404345063817153
82 MACPHERSON LANE,CANOSSA CATHOLIC PRIMARY SCHOOL,0.7289636043448037
37 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.502622719870884
24 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.70650897883911
49 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.4120103318930324
24 EUNOS CRESCENT,EUNOS PRIMARY SCHOOL,0.2373219890626298
302 UBI AVENUE 1,MAHA BODHI SCHOOL,0.16356710825801207
4 HAIG ROAD,HAIG GIRLS' SCHOOL,0.6552235775291639
95 OLD AIRPORT ROAD,KONG HWA SCHOOL,0.29834179540803707
36 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.5860338213474579
10 HAIG ROAD,HAIG GIRLS' SCHOOL,0.872048668622191
128 GEYLANG EAST AVENUE 1,GEYLANG METHODIST SCHOOL (PRIMARY),0.4596143606059275
33 EUNOS CRESCENT,EUNOS PRIMARY SCHOOL,0.6116599989222361
344 UBI AVENUE 1,MAHA BODHI SCHOOL,0.3003729909955772
40 SIMS DRIVE,GEYLANG METHODIST SCHOOL (PRIMARY),0.8131539985837085
54 PIPIT ROAD,ST. MARGARET'S PRIMARY SCHOOL,0.6621074670510397
42 SIMS DRIVE,GEYLANG METHODIST SCHOOL (PRIMARY),0.8591647125520498
42 CIRCUIT ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.46436219866003525
120 GEYLANG EAST CENTRAL,GEYLANG METHODIST SCHOOL (PRIMARY),0.12532649481806532
5 HAIG ROAD,HAIG GIRLS' SCHOOL,0.7265026535140309
134 GEYLANG EAST AVENUE 1,GEYLANG METHODIST SCHOOL (PRIMARY),0.3560246852911044
411 EUNOS ROAD 5,EUNOS PRIMARY SCHOOL,0.8267931386584916
30 CASSIA CRESCENT,KONG HWA SCHOOL,0.5725455696723262
986A BUANGKOK CRESCENT,HOUGANG PRIMARY SCHOOL,0.5168032168024949
22 HOUGANG AVENUE 3,HOLY INNOCENTS' PRIMARY SCHOOL,0.5169444503334573
644 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.202620644829146
24 HOUGANG AVENUE 3,HOLY INNOCENTS' PRIMARY SCHOOL,0.291622369460706
108 HOUGANG AVENUE 1,XINGHUA PRIMARY SCHOOL,0.5693689815623422
619 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.18455520352125032
623 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.12887741028580982
311 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.16197487985611478
501 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.39093838230275224
698 HOUGANG STREET 61,YIO CHU KANG PRIMARY SCHOOL,0.3473970632637515
307 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.09311584259994982
21 HOUGANG AVENUE 3,HOLY INNOCENTS' PRIMARY SCHOOL,0.4335377632949189
322 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.30437637093750675
308 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.16946319951243238
154 HOUGANG STREET 11,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.563116906569012
339 HOUGANG AVENUE 7,CHIJ OUR LADY OF THE NATIVITY,0.3790074435935949
681 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.3419325950571966
314 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.2475955187188635
336 HOUGANG AVENUE 7,CHIJ OUR LADY OF THE NATIVITY,0.4506151139550145
321 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.44896761657808204
602 HOUGANG AVENUE 4,MONTFORT JUNIOR SCHOOL,0.4107489043571674
83 COMMONWEALTH CLOSE,NEW TOWN PRIMARY SCHOOL,0.5406113612636234
709 HOUGANG AVENUE 2,HOLY INNOCENTS' PRIMARY SCHOOL,0.686740667568901
674 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.19427449861600915
165 HOUGANG AVENUE 1,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.34119730496101996
332 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.4270339740818818
135 LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.22532834312115077
419 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.2298336379128363
938 HOUGANG STREET 92,HOUGANG PRIMARY SCHOOL,0.3674884027544059
435 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.14044472653598608
699B HOUGANG STREET 52,YIO CHU KANG PRIMARY SCHOOL,0.32314800696614315
155 HOUGANG STREET 11,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.572169692718714
445 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.11035616959454175
617 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.2463608083428176
411 HOUGANG AVENUE 10,CHIJ OUR LADY OF THE NATIVITY,0.2666856574206058
448 HOUGANG AVENUE 10,PUNGGOL PRIMARY SCHOOL,0.1125160492329785
142 LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.3761984350910836
557 HOUGANG STREET 51,PALM VIEW PRIMARY SCHOOL,0.43446586522904856
465 UPPER SERANGOON ROAD,CHIJ OUR LADY OF THE NATIVITY,0.16649755222455467
835 HOUGANG CENTRAL,MONTFORT JUNIOR SCHOOL,0.3617140230432666
922 HOUGANG STREET 91,YIO CHU KANG PRIMARY SCHOOL,0.29277660309125836
912 HOUGANG STREET 91,YIO CHU KANG PRIMARY SCHOOL,0.1914477205611064
971 HOUGANG STREET 91,HOUGANG PRIMARY SCHOOL,0.16396714910911808
941 HOUGANG STREET 92,HOUGANG PRIMARY SCHOOL,0.4627847966567086
984D BUANGKOK LINK,HOUGANG PRIMARY SCHOOL,0.5527318661000091
978D BUANGKOK CRESCENT,HOUGANG PRIMARY SCHOOL,0.33712737262064235
572 HOUGANG STREET 51,YIO CHU KANG PRIMARY SCHOOL,0.20836733769332583
915 HOUGANG STREET 91,YIO CHU KANG PRIMARY SCHOOL,0.23555066964516597
570 HOUGANG STREET 51,YIO CHU KANG PRIMARY SCHOOL,0.2734120165901787
919 HOUGANG AVENUE 4,YIO CHU KANG PRIMARY SCHOOL,0.2760946192225231
610 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.2572039221824772
958 HOUGANG STREET 91,HOUGANG PRIMARY SCHOOL,0.1484173706417071
929 HOUGANG STREET 91,HOUGANG PRIMARY SCHOOL,0.1627599457576925
456 HOUGANG AVENUE 10,PUNGGOL PRIMARY SCHOOL,0.14009329719194258
171 HOUGANG AVENUE 1,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.49091605929880916
136 LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.17464772804338416
466 HOUGANG AVENUE 8,CHIJ OUR LADY OF THE NATIVITY,0.10735743844265414
372 HOUGANG STREET 31,XINGHUA PRIMARY SCHOOL,0.5618763358238711
461 HOUGANG AVENUE 10,CHIJ OUR LADY OF THE NATIVITY,0.333923971977809
940 HOUGANG STREET 92,XINMIN PRIMARY SCHOOL,0.43414252198684955
538 HOUGANG STREET 52,MONTFORT JUNIOR SCHOOL,0.46872094154947425
628 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.3509534660645208
407 HOUGANG AVENUE 10,CHIJ OUR LADY OF THE NATIVITY,0.21504815902836732
705 HOUGANG AVENUE 2,HOLY INNOCENTS' PRIMARY SCHOOL,0.6825647488489712
410 PANDAN GARDENS,QIFA PRIMARY SCHOOL,1.2046832099184563
37 TEBAN GARDENS ROAD,QIFA PRIMARY SCHOOL,1.7505821094896346
247 JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,0.24868536877582717
250 JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,0.12673137377969976
231 JURONG EAST STREET 21,YUHUA PRIMARY SCHOOL,0.3823165034278872
330 JURONG EAST AVENUE 1,JURONG PRIMARY SCHOOL,0.4097868490484318
264 JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,0.12886901000398096
411 PANDAN GARDENS,QIFA PRIMARY SCHOOL,1.2762731769504105
253 JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,0.48279535109006766
207 JURONG EAST STREET 21,YUHUA PRIMARY SCHOOL,0.5627245852019617
115 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.35918616864428055
101 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.3037872678871564
211 JURONG EAST STREET 21,YUHUA PRIMARY SCHOOL,0.4659039755079293
339 JURONG EAST AVENUE 1,JURONG PRIMARY SCHOOL,0.20814799506860052
62 TEBAN GARDENS ROAD,FUHUA PRIMARY SCHOOL,1.7002441561155213
311 JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,0.1216379613878082
112 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.29038311652946663
283 TOH GUAN ROAD,YUHUA PRIMARY SCHOOL,0.7797381807436669
310 JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,0.08364987714185652
329 JURONG EAST AVENUE 1,JURONG PRIMARY SCHOOL,0.396823911584133
312 JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,0.21608816195213099
22 TEBAN GARDENS ROAD,FUHUA PRIMARY SCHOOL,1.5810316705303546
265 TOH GUAN ROAD,YUHUA PRIMARY SCHOOL,0.4625109441128999
272 TOH GUAN ROAD,YUHUA PRIMARY SCHOOL,0.4851829738615649
268 TOH GUAN ROAD,YUHUA PRIMARY SCHOOL,0.4494982934070157
288E JURONG EAST STREET 21,YUHUA PRIMARY SCHOOL,0.39736585398302277
307 JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,0.2967834088532709
405 PANDAN GARDENS,QIFA PRIMARY SCHOOL,1.0190077840122722
111 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.24686567192099057
314 JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,0.21565806631162837
227 JURONG EAST STREET 21,YUHUA PRIMARY SCHOOL,0.5690493779860659
45 TEBAN GARDENS ROAD,QIFA PRIMARY SCHOOL,1.8814525593973315
990A JURONG WEST STREET 93,FRONTIER PRIMARY SCHOOL,0.5345091741753193
990B JURONG WEST STREET 93,FRONTIER PRIMARY SCHOOL,0.5666885128105205
185 BOON LAY AVENUE,BOON LAY GARDEN PRIMARY SCHOOL,0.45276361922106606
119 HO CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.811275388497814
602C PUNGGOL CENTRAL,EDGEFIELD PRIMARY SCHOOL,0.2678746695095661
174 BOON LAY DRIVE,BOON LAY GARDEN PRIMARY SCHOOL,0.5506482118327686
113 TAO CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.9026118146911749
176 BOON LAY DRIVE,CORPORATION PRIMARY SCHOOL,0.5410848185823607
120 HO CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.7606275903477902
914 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.12077593547481581
421 JURONG WEST STREET 42,JURONG PRIMARY SCHOOL,0.6702127849955948
908 JURONG WEST STREET 91,JUYING PRIMARY SCHOOL,0.227136452352123
915 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.16149080794389706
926 JURONG WEST STREET 92,JUYING PRIMARY SCHOOL,0.2292020633812394
211 BOON LAY PLACE,RULANG PRIMARY SCHOOL,0.5346961873081634
517 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.18127062816111453
530 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.39810827190864045
518 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.2492841584556152
511 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.11170191096912531
514 JURONG WEST STREET 52,SHUQUN PRIMARY SCHOOL,0.14758548567678254
524 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.17136992261899053
813 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.32523599979357776
178 YUNG SHENG ROAD,LAKESIDE PRIMARY SCHOOL,0.6452309039479902
854 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.20821750317385893
276A JURONG WEST STREET 25,CORPORATION PRIMARY SCHOOL,0.47638132118423865
733 JURONG WEST STREET 73,WEST GROVE PRIMARY SCHOOL,0.13881499190840985
730 JURONG WEST STREET 72,WEST GROVE PRIMARY SCHOOL,0.16561831984636494
273B JURONG WEST AVENUE 3,CORPORATION PRIMARY SCHOOL,0.43988581779456376
936 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.13354999568808562
844 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.5205144849125907
720 JURONG WEST AVENUE 5,WEST GROVE PRIMARY SCHOOL,0.15971297803909598
750 JURONG WEST STREET 73,WESTWOOD PRIMARY SCHOOL,0.17103459538146878
848 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.4796826189009679
943 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.24085076519054305
153 YUNG HO ROAD,LAKESIDE PRIMARY SCHOOL,1.2482958715767654
833 JURONG WEST STREET 81,WEST GROVE PRIMARY SCHOOL,0.5238934124047306
545 JURONG WEST STREET 42,RULANG PRIMARY SCHOOL,0.6880460310090218
950 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.3450298234657757
747 JURONG WEST STREET 73,PIONEER PRIMARY SCHOOL,0.29111576088706953
179 YUNG SHENG ROAD,LAKESIDE PRIMARY SCHOOL,0.5963709006093375
756 JURONG WEST STREET 74,WESTWOOD PRIMARY SCHOOL,0.23778979208327394
406 JURONG WEST STREET 42,SHUQUN PRIMARY SCHOOL,0.7494024219297126
430 JURONG WEST AVENUE 1,SHUQUN PRIMARY SCHOOL,0.668047416861884
713 JURONG WEST STREET 71,WEST GROVE PRIMARY SCHOOL,0.34325614903817964
259 BOON LAY DRIVE,BOON LAY GARDEN PRIMARY SCHOOL,0.5780291477542302
450 JURONG WEST STREET 42,RULANG PRIMARY SCHOOL,0.5116484555049384
722 JURONG WEST AVENUE 5,WEST GROVE PRIMARY SCHOOL,0.14080781958986807
540 JURONG WEST AVENUE 1,RULANG PRIMARY SCHOOL,0.5366443784324019
452 JURONG WEST STREET 42,RULANG PRIMARY SCHOOL,0.4866980729074035
648D JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.12202064000771885
988A JURONG WEST STREET 93,FRONTIER PRIMARY SCHOOL,0.45320975606963015
674B JURONG WEST STREET 65,WESTWOOD PRIMARY SCHOOL,0.28333799984853525
330 TAH CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.6788968891296833
655B JURONG WEST STREET 61,FRONTIER PRIMARY SCHOOL,0.2724695528512239
682C JURONG WEST CENTRAL 1,WESTWOOD PRIMARY SCHOOL,0.7010525246733976
619 JURONG WEST STREET 65,JURONG WEST PRIMARY SCHOOL,0.23742572877397022
657A JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.15183499430364802
257 BOON LAY DRIVE,CORPORATION PRIMARY SCHOOL,0.6309037108179605
640 JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.23776976773310293
664A JURONG WEST STREET 64,FRONTIER PRIMARY SCHOOL,0.5013265755423554
648B JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.1588356191437213
668D JURONG WEST STREET 64,JURONG WEST PRIMARY SCHOOL,0.503781651493057
663C JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.34284627822527775
602 JURONG WEST STREET 62,JURONG WEST PRIMARY SCHOOL,0.17193580881227405
663D JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.3830226348366366
476 JURONG WEST STREET 41,SHUQUN PRIMARY SCHOOL,0.303568333516503
681C JURONG WEST CENTRAL 1,WESTWOOD PRIMARY SCHOOL,0.5566037393569613
987C JURONG WEST STREET 93,FRONTIER PRIMARY SCHOOL,0.5111428408334103
337A TAH CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.5277854875283997
934 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.09409913607330189
271B JURONG WEST STREET 24,CORPORATION PRIMARY SCHOOL,0.3860016639825657
902 JURONG WEST STREET 91,JUYING PRIMARY SCHOOL,0.12952988379262176
273C JURONG WEST AVENUE 3,CORPORATION PRIMARY SCHOOL,0.39932983569214586
272A JURONG WEST STREET 24,CORPORATION PRIMARY SCHOOL,0.293129036521101
821 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.21030173266059551
818 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.41094314095125967
843 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.5248569184835435
673C JURONG WEST STREET 65,WEST GROVE PRIMARY SCHOOL,0.2614761584244924
676B JURONG WEST STREET 64,WESTWOOD PRIMARY SCHOOL,0.4273653435818392
198 BOON LAY DRIVE,BOON LAY GARDEN PRIMARY SCHOOL,0.18132093955529177
401 JURONG WEST STREET 42,SHUQUN PRIMARY SCHOOL,0.6437743394274734
675B JURONG WEST STREET 64,WESTWOOD PRIMARY SCHOOL,0.3804268976440662
605 JURONG WEST STREET 62,JURONG WEST PRIMARY SCHOOL,0.16612652932990896
659A JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.2937489393880749
656A JURONG WEST STREET 61,FRONTIER PRIMARY SCHOOL,0.14549531342822414
653A JURONG WEST STREET 61,FRONTIER PRIMARY SCHOOL,0.3399692128993093
610 JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.22722087302514105
659B JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.2576141068601059
683C JURONG WEST STREET 64,WESTWOOD PRIMARY SCHOOL,0.6296177257449331
517C JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.2847499317378022
274A JURONG WEST AVENUE 3,CORPORATION PRIMARY SCHOOL,0.4507531342337178
906 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.3366512641168322
714 JURONG WEST STREET 71,WEST GROVE PRIMARY SCHOOL,0.30973130875801475
671C JURONG WEST STREET 65,WEST GROVE PRIMARY SCHOOL,0.2897341859978179
558 JURONG WEST STREET 42,RULANG PRIMARY SCHOOL,0.791430047858518
685A JURONG WEST STREET 64,WESTWOOD PRIMARY SCHOOL,0.5927861030925878
628 JURONG WEST STREET 65,WEST GROVE PRIMARY SCHOOL,0.2824876561275014
609 JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.17479398952852043
666B JURONG WEST STREET 65,JURONG WEST PRIMARY SCHOOL,0.3580622511427777
683A JURONG WEST CENTRAL 1,WEST GROVE PRIMARY SCHOOL,0.6950179023309228
7 JALAN BATU,KONG HWA SCHOOL,1.0806591386605988
27 JALAN BAHAGIA,HONG WEN SCHOOL,0.49500425916677104
76 LORONG LIMAU,HONG WEN SCHOOL,0.5227100130294776
3 SAINT GEORGE'S ROAD,HONG WEN SCHOOL,0.39791993740878834
67 KALLANG BAHRU,BENDEMEER PRIMARY SCHOOL,0.44014505618270583
49 DORSET ROAD,FARRER PARK PRIMARY SCHOOL,0.08968032404500093
57 GEYLANG BAHRU,BENDEMEER PRIMARY SCHOOL,0.4583269224848994
30 BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,0.3482095473739417
6 JALAN BATU,KONG HWA SCHOOL,1.1672629242797778
74 WHAMPOA DRIVE,HONG WEN SCHOOL,0.32712756416334876
11 UPPER BOON KENG ROAD,BENDEMEER PRIMARY SCHOOL,1.0379950002336231
93 GEYLANG BAHRU,BENDEMEER PRIMARY SCHOOL,0.692309532388617
685 RACE COURSE ROAD,FARRER PARK PRIMARY SCHOOL,0.6967553104645514
46 OWEN ROAD,FARRER PARK PRIMARY SCHOOL,0.2996067434733892
16 UPPER BOON KENG ROAD,BENDEMEER PRIMARY SCHOOL,0.990686673952659
468 NORTH BRIDGE ROAD,STAMFORD PRIMARY SCHOOL,0.7179175245916211
107 TOWNER ROAD,HONG WEN SCHOOL,0.3941724235462271
105 TOWNER ROAD,HONG WEN SCHOOL,0.42695380767915103
12 FARRER PARK ROAD,FARRER PARK PRIMARY SCHOOL,0.10862348169002413
5A UPPER BOON KENG ROAD,GEYLANG METHODIST SCHOOL (PRIMARY),1.2505370626213774
95 WHAMPOA DRIVE,HONG WEN SCHOOL,0.1661994098116928
123 MCNAIR ROAD,HONG WEN SCHOOL,0.39349136960260234
18 JALAN TENTERAM,ST. ANDREW'S JUNIOR SCHOOL,0.6859966337660163
38C BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,0.17190385818959375
3C UPPER BOON KENG ROAD,BENDEMEER PRIMARY SCHOOL,1.2324988647421806
38D BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,0.15299038531652423
108B MCNAIR ROAD,HONG WEN SCHOOL,0.2493404865697844
21 SAINT GEORGE'S ROAD,BENDEMEER PRIMARY SCHOOL,0.48558066305060277
48A DORSET ROAD,FARRER PARK PRIMARY SCHOOL,0.2288279565655352
55 GEYLANG BAHRU,BENDEMEER PRIMARY SCHOOL,0.4346707273905208
59B GEYLANG BAHRU,BENDEMEER PRIMARY SCHOOL,0.290547206679446
9 BOON KENG ROAD,HONG WEN SCHOOL,0.7471306451922041
7 BOON KENG ROAD,BENDEMEER PRIMARY SCHOOL,0.6863759722032449
105 JALAN RAJAH,HONG WEN SCHOOL,0.8621811933092762
66 MARINE DRIVE,TAO NAN SCHOOL,0.21015527021415298
32 MARINE CRESCENT,TAO NAN SCHOOL,0.16178775452813
55 MARINE TERRACE,TAO NAN SCHOOL,0.29278619526673216
62 MARINE DRIVE,TAO NAN SCHOOL,0.34794023749911
5 CHANGI VILLAGE ROAD,PASIR RIS PRIMARY SCHOOL,3.2220516161066604
753 PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,0.1895541829925549
743 PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,0.20917347233650213
109 PASIR RIS STREET 11,CASUARINA PRIMARY SCHOOL,0.45607029991314696
632 PASIR RIS DRIVE 3,PARK VIEW PRIMARY SCHOOL,0.10002660211530316
742 PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,0.19434138493456865
473 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.2277440687501076
121 PASIR RIS STREET 11,CASUARINA PRIMARY SCHOOL,0.6786950333654683
773 PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,0.17498752346722882
474 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.25533872825499315
124 PASIR RIS STREET 11,WHITE SANDS PRIMARY SCHOOL,0.7364685652606306
215 PASIR RIS STREET 21,WHITE SANDS PRIMARY SCHOOL,0.3044627121861911
484 PASIR RIS DRIVE 4,PASIR RIS PRIMARY SCHOOL,0.2924625939558072
